date,quarter,year,state,PI
2017-01-31,Q1,2017,SC,208558.6
2017-02-28,Q1,2017,SC,208558.6
2017-03-31,Q1,2017,SC,208558.6
2017-04-30,Q2,2017,SC,210954.1
2017-05-31,Q2,2017,SC,210954.1
2017-06-30,Q2,2017,SC,210954.1
2017-07-31,Q3,2017,SC,213001.3
2017-08-31,Q3,2017,SC,213001.3
2017-09-30,Q3,2017,SC,213001.3
2017-10-31,Q4,2017,SC,215622.3
2017-11-30,Q4,2017,SC,215622.3
2017-12-31,Q4,2017,SC,215622.3
2018-01-31,Q1,2018,SC,219150.2
2018-02-28,Q1,2018,SC,219150.2
2018-03-31,Q1,2018,SC,219150.2
2018-04-30,Q2,2018,SC,221754.8
2018-05-31,Q2,2018,SC,221754.8
2018-06-30,Q2,2018,SC,221754.8
2018-07-31,Q3,2018,SC,224889.4
2018-08-31,Q3,2018,SC,224889.4
2018-09-30,Q3,2018,SC,224889.4
2018-10-31,Q4,2018,SC,227233.3
2018-11-30,Q4,2018,SC,227233.3
2018-12-31,Q4,2018,SC,227233.3
2019-01-31,Q1,2019,SC,231579.9
2019-02-28,Q1,2019,SC,231579.9
2019-03-31,Q1,2019,SC,231579.9
2019-04-30,Q2,2019,SC,232567.5
2019-05-31,Q2,2019,SC,232567.5
2019-06-30,Q2,2019,SC,232567.5
2019-07-31,Q3,2019,SC,234667.0
2019-08-31,Q3,2019,SC,234667.0
2019-09-30,Q3,2019,SC,234667.0
2019-10-31,Q4,2019,SC,236979.2
2019-11-30,Q4,2019,SC,236979.2
2019-12-31,Q4,2019,SC,236979.2
2020-01-31,Q1,2020,SC,238388.8
2020-02-29,Q1,2020,SC,238388.8
2020-03-31,Q1,2020,SC,238388.8
2020-04-30,Q2,2020,SC,255322.2
2015-01-31,Q1,2015,SD,40930.6
2015-02-28,Q1,2015,SD,40930.6
2015-03-31,Q1,2015,SD,40930.6
2015-04-30,Q2,2015,SD,41240.9
2015-05-31,Q2,2015,SD,41240.9
2015-06-30,Q2,2015,SD,41240.9
2015-07-31,Q3,2015,SD,41775.9
2015-08-31,Q3,2015,SD,41775.9
2015-09-30,Q3,2015,SD,41775.9
2015-10-31,Q4,2015,SD,42335.4
2015-11-30,Q4,2015,SD,42335.4
2015-12-31,Q4,2015,SD,42335.4
2016-01-31,Q1,2016,SD,41614.3
2016-02-29,Q1,2016,SD,41614.3
2016-03-31,Q1,2016,SD,41614.3
2016-04-30,Q2,2016,SD,41837.9
2016-05-31,Q2,2016,SD,41837.9
2016-06-30,Q2,2016,SD,41837.9
2016-07-31,Q3,2016,SD,42358.3
2016-08-31,Q3,2016,SD,42358.3
2016-09-30,Q3,2016,SD,42358.3
2016-10-31,Q4,2016,SD,42385.3
2016-11-30,Q4,2016,SD,42385.3
2016-12-31,Q4,2016,SD,42385.3
2017-01-31,Q1,2017,SD,43095.1
2017-02-28,Q1,2017,SD,43095.1
2017-03-31,Q1,2017,SD,43095.1
2017-04-30,Q2,2017,SD,43396.2
2017-05-31,Q2,2017,SD,43396.2
2017-06-30,Q2,2017,SD,43396.2
2017-07-31,Q3,2017,SD,43500.6
2017-08-31,Q3,2017,SD,43500.6
2017-09-30,Q3,2017,SD,43500.6
2017-10-31,Q4,2017,SD,43837.3
2017-11-30,Q4,2017,SD,43837.3
2017-12-31,Q4,2017,SD,43837.3
2018-01-31,Q1,2018,SD,45352.4
2018-02-28,Q1,2018,SD,45352.4
2018-03-31,Q1,2018,SD,45352.4
2018-04-30,Q2,2018,SD,45685.5
2018-05-31,Q2,2018,SD,45685.5
2018-06-30,Q2,2018,SD,45685.5
2018-07-31,Q3,2018,SD,46104.1
2018-08-31,Q3,2018,SD,46104.1
2018-09-30,Q3,2018,SD,46104.1
2018-10-31,Q4,2018,SD,47853.7
2018-11-30,Q4,2018,SD,47853.7
2018-12-31,Q4,2018,SD,47853.7
2019-01-31,Q1,2019,SD,47176.0
2019-02-28,Q1,2019,SD,47176.0
2019-03-31,Q1,2019,SD,47176.0
2019-04-30,Q2,2019,SD,47076.5
2019-05-31,Q2,2019,SD,47076.5
2019-06-30,Q2,2019,SD,47076.5
2019-07-31,Q3,2019,SD,48194.1
2019-08-31,Q3,2019,SD,48194.1
2019-09-30,Q3,2019,SD,48194.1
2019-10-31,Q4,2019,SD,48506.0
2019-11-30,Q4,2019,SD,48506.0
2019-12-31,Q4,2019,SD,48506.0
2020-01-31,Q1,2020,SD,48969.8
2020-02-29,Q1,2020,SD,48969.8
2020-03-31,Q1,2020,SD,48969.8
2020-04-30,Q2,2020,SD,52312.9
2015-01-31,Q1,2015,TN,276049.9
2015-02-28,Q1,2015,TN,276049.9
2015-03-31,Q1,2015,TN,276049.9
2015-04-30,Q2,2015,TN,279746.7
2015-05-31,Q2,2015,TN,279746.7
2015-06-30,Q2,2015,TN,279746.7
2015-07-31,Q3,2015,TN,282805.5
2015-08-31,Q3,2015,TN,282805.5
2015-09-30,Q3,2015,TN,282805.5
2015-10-31,Q4,2015,TN,285218.6
2015-11-30,Q4,2015,TN,285218.6
2015-12-31,Q4,2015,TN,285218.6
2016-01-31,Q1,2016,TN,286329.3
2016-02-29,Q1,2016,TN,286329.3
2016-03-31,Q1,2016,TN,286329.3
2016-04-30,Q2,2016,TN,287548.4
2016-05-31,Q2,2016,TN,287548.4
2016-06-30,Q2,2016,TN,287548.4
2016-07-31,Q3,2016,TN,291103.1
2016-08-31,Q3,2016,TN,291103.1
2016-09-30,Q3,2016,TN,291103.1
2016-10-31,Q4,2016,TN,294763.3
2016-11-30,Q4,2016,TN,294763.3
2016-12-31,Q4,2016,TN,294763.3
2017-01-31,Q1,2017,TN,298845.6
2017-02-28,Q1,2017,TN,298845.6
2017-03-31,Q1,2017,TN,298845.6
2017-04-30,Q2,2017,TN,301555.9
2017-05-31,Q2,2017,TN,301555.9
2017-06-30,Q2,2017,TN,301555.9
2017-07-31,Q3,2017,TN,304180.7
2017-08-31,Q3,2017,TN,304180.7
2017-09-30,Q3,2017,TN,304180.7
2017-10-31,Q4,2017,TN,309260.7
2017-11-30,Q4,2017,TN,309260.7
2017-12-31,Q4,2017,TN,309260.7
2018-01-31,Q1,2018,TN,313657.5
2018-02-28,Q1,2018,TN,313657.5
2018-03-31,Q1,2018,TN,313657.5
2018-04-30,Q2,2018,TN,317426.2
2018-05-31,Q2,2018,TN,317426.2
2018-06-30,Q2,2018,TN,317426.2
2018-07-31,Q3,2018,TN,322524.9
2018-08-31,Q3,2018,TN,322524.9
2018-09-30,Q3,2018,TN,322524.9
2018-10-31,Q4,2018,TN,325150.3
2018-11-30,Q4,2018,TN,325150.3
2018-12-31,Q4,2018,TN,325150.3
2019-01-31,Q1,2019,TN,329038.1
2019-02-28,Q1,2019,TN,329038.1
2019-03-31,Q1,2019,TN,329038.1
2019-04-30,Q2,2019,TN,331705.1
2019-05-31,Q2,2019,TN,331705.1
2019-06-30,Q2,2019,TN,331705.1
2019-07-31,Q3,2019,TN,333411.9
2019-08-31,Q3,2019,TN,333411.9
2019-09-30,Q3,2019,TN,333411.9
2019-10-31,Q4,2019,TN,335735.4
2019-11-30,Q4,2019,TN,335735.4
2019-12-31,Q4,2019,TN,335735.4
2020-01-31,Q1,2020,TN,339844.5
2020-02-29,Q1,2020,TN,339844.5
2020-03-31,Q1,2020,TN,339844.5
2020-04-30,Q2,2020,TN,352529
2015-01-31,Q1,2015,TX,1283168.2
2015-02-28,Q1,2015,TX,1283168.2
2015-03-31,Q1,2015,TX,1283168.2
2015-04-30,Q2,2015,TX,1276615.1
2015-05-31,Q2,2015,TX,1276615.1
2015-06-30,Q2,2015,TX,1276615.1
2015-07-31,Q3,2015,TX,1280543.2
2015-08-31,Q3,2015,TX,1280543.2
2015-09-30,Q3,2015,TX,1280543.2
2015-10-31,Q4,2015,TX,1274912.6
2015-11-30,Q4,2015,TX,1274912.6
2015-12-31,Q4,2015,TX,1274912.6
2016-01-31,Q1,2016,TX,1263336.3
2016-02-29,Q1,2016,TX,1263336.3
2016-03-31,Q1,2016,TX,1263336.3
2016-04-30,Q2,2016,TX,1267666.0
2016-05-31,Q2,2016,TX,1267666.0
2016-06-30,Q2,2016,TX,1267666.0
2016-07-31,Q3,2016,TX,1281964.8
2016-08-31,Q3,2016,TX,1281964.8
2016-09-30,Q3,2016,TX,1281964.8
2016-10-31,Q4,2016,TX,1301241.5
2016-11-30,Q4,2016,TX,1301241.5
2016-12-31,Q4,2016,TX,1301241.5
2017-01-31,Q1,2017,TX,1334301.8
2017-02-28,Q1,2017,TX,1334301.8
2017-03-31,Q1,2017,TX,1334301.8
2017-04-30,Q2,2017,TX,1357747.7
2017-05-31,Q2,2017,TX,1357747.7
2017-06-30,Q2,2017,TX,1357747.7
2017-07-31,Q3,2017,TX,1380098.6
2017-08-31,Q3,2017,TX,1380098.6
2017-09-30,Q3,2017,TX,1380098.6
2017-10-31,Q4,2017,TX,1405169.9
2017-11-30,Q4,2017,TX,1405169.9
2017-12-31,Q4,2017,TX,1405169.9
2018-01-31,Q1,2018,TX,1434778.6
2018-02-28,Q1,2018,TX,1434778.6
2018-03-31,Q1,2018,TX,1434778.6
2018-04-30,Q2,2018,TX,1454607.4
2018-05-31,Q2,2018,TX,1454607.4
2018-06-30,Q2,2018,TX,1454607.4
2018-07-31,Q3,2018,TX,1474903.8
2018-08-31,Q3,2018,TX,1474903.8
2018-09-30,Q3,2018,TX,1474903.8
2018-10-31,Q4,2018,TX,1491558.8
2018-11-30,Q4,2018,TX,1491558.8
2018-12-31,Q4,2018,TX,1491558.8
2019-01-31,Q1,2019,TX,1513695.1
2019-02-28,Q1,2019,TX,1513695.1
2019-03-31,Q1,2019,TX,1513695.1
2019-04-30,Q2,2019,TX,1523340.1
2019-05-31,Q2,2019,TX,1523340.1
2019-06-30,Q2,2019,TX,1523340.1
2019-07-31,Q3,2019,TX,1538237.0
2019-08-31,Q3,2019,TX,1538237.0
2019-09-30,Q3,2019,TX,1538237.0
2019-10-31,Q4,2019,TX,1550113.6
2019-11-30,Q4,2019,TX,1550113.6
2019-12-31,Q4,2019,TX,1550113.6
2020-01-31,Q1,2020,TX,1559485.2
2020-02-29,Q1,2020,TX,1559485.2
2020-03-31,Q1,2020,TX,1559485.2
2020-04-30,Q2,2020,TX,1678239.6
2015-01-31,Q1,2015,UT,119372.1
2015-02-28,Q1,2015,UT,119372.1
2015-03-31,Q1,2015,UT,119372.1
2015-04-30,Q2,2015,UT,121241.8
2015-05-31,Q2,2015,UT,121241.8
2015-06-30,Q2,2015,UT,121241.8
2015-07-31,Q3,2015,UT,122853.8
2015-08-31,Q3,2015,UT,122853.8
2015-09-30,Q3,2015,UT,122853.8
2015-10-31,Q4,2015,UT,124348.8
2015-11-30,Q4,2015,UT,124348.8
2015-12-31,Q4,2015,UT,124348.8
2016-01-31,Q1,2016,UT,126412.4
2016-02-29,Q1,2016,UT,126412.4
2016-03-31,Q1,2016,UT,126412.4
2016-04-30,Q2,2016,UT,127843.7
2016-05-31,Q2,2016,UT,127843.7
2016-06-30,Q2,2016,UT,127843.7
2016-07-31,Q3,2016,UT,129572.0
2016-08-31,Q3,2016,UT,129572.0
2016-09-30,Q3,2016,UT,129572.0
2016-10-31,Q4,2016,UT,131774.3
2016-11-30,Q4,2016,UT,131774.3
2016-12-31,Q4,2016,UT,131774.3
2017-01-31,Q1,2017,UT,133238.8
2017-02-28,Q1,2017,UT,133238.8
2017-03-31,Q1,2017,UT,133238.8
2017-04-30,Q2,2017,UT,135524.1
2017-05-31,Q2,2017,UT,135524.1
2017-06-30,Q2,2017,UT,135524.1
2017-07-31,Q3,2017,UT,138296.3
2017-08-31,Q3,2017,UT,138296.3
2017-09-30,Q3,2017,UT,138296.3
2017-10-31,Q4,2017,UT,140928.1
2017-11-30,Q4,2017,UT,140928.1
2017-12-31,Q4,2017,UT,140928.1
2018-01-31,Q1,2018,UT,144934.9
2018-02-28,Q1,2018,UT,144934.9
2018-03-31,Q1,2018,UT,144934.9
2018-04-30,Q2,2018,UT,147383.0
2018-05-31,Q2,2018,UT,147383.0
2018-06-30,Q2,2018,UT,147383.0
2018-07-31,Q3,2018,UT,149528.6
2018-08-31,Q3,2018,UT,149528.6
2018-09-30,Q3,2018,UT,149528.6
2018-10-31,Q4,2018,UT,151116.0
2018-11-30,Q4,2018,UT,151116.0
2018-12-31,Q4,2018,UT,151116.0
2019-01-31,Q1,2019,UT,154878.2
2019-02-28,Q1,2019,UT,154878.2
2019-03-31,Q1,2019,UT,154878.2
2019-04-30,Q2,2019,UT,155618.1
2019-05-31,Q2,2019,UT,155618.1
2019-06-30,Q2,2019,UT,155618.1
2019-07-31,Q3,2019,UT,157503.2
2019-08-31,Q3,2019,UT,157503.2
2019-09-30,Q3,2019,UT,157503.2
2019-10-31,Q4,2019,UT,159585.7
2019-11-30,Q4,2019,UT,159585.7
2019-12-31,Q4,2019,UT,159585.7
2020-01-31,Q1,2020,UT,161498.6
2020-02-29,Q1,2020,UT,161498.6
2020-03-31,Q1,2020,UT,161498.6
2020-04-30,Q2,2020,UT,173080.2
2015-01-31,Q1,2015,VT,30545.7
2015-02-28,Q1,2015,VT,30545.7
2015-03-31,Q1,2015,VT,30545.7
2015-04-30,Q2,2015,VT,30797.3
2015-05-31,Q2,2015,VT,30797.3
2015-06-30,Q2,2015,VT,30797.3
2015-07-31,Q3,2015,VT,31014.1
2015-08-31,Q3,2015,VT,31014.1
2015-09-30,Q3,2015,VT,31014.1
2015-10-31,Q4,2015,VT,31172.0
2015-11-30,Q4,2015,VT,31172.0
2015-12-31,Q4,2015,VT,31172.0
2016-01-31,Q1,2016,VT,31317.2
2016-02-29,Q1,2016,VT,31317.2
2016-03-31,Q1,2016,VT,31317.2
2016-04-30,Q2,2016,VT,31355.9
2016-05-31,Q2,2016,VT,31355.9
2016-06-30,Q2,2016,VT,31355.9
2016-07-31,Q3,2016,VT,31551.3
2016-08-31,Q3,2016,VT,31551.3
2016-09-30,Q3,2016,VT,31551.3
2016-10-31,Q4,2016,VT,31555.6
2016-11-30,Q4,2016,VT,31555.6
2016-12-31,Q4,2016,VT,31555.6
2017-01-31,Q1,2017,VT,31914.1
2017-02-28,Q1,2017,VT,31914.1
2017-03-31,Q1,2017,VT,31914.1
2017-04-30,Q2,2017,VT,32087.3
2017-05-31,Q2,2017,VT,32087.3
2017-06-30,Q2,2017,VT,32087.3
2017-07-31,Q3,2017,VT,32424.2
2017-08-31,Q3,2017,VT,32424.2
2017-09-30,Q3,2017,VT,32424.2
2017-10-31,Q4,2017,VT,32682.1
2017-11-30,Q4,2017,VT,32682.1
2017-12-31,Q4,2017,VT,32682.1
2018-01-31,Q1,2018,VT,32958.6
2018-02-28,Q1,2018,VT,32958.6
2018-03-31,Q1,2018,VT,32958.6
2018-04-30,Q2,2018,VT,33324.2
2018-05-31,Q2,2018,VT,33324.2
2018-06-30,Q2,2018,VT,33324.2
2018-07-31,Q3,2018,VT,33587.4
2018-08-31,Q3,2018,VT,33587.4
2018-09-30,Q3,2018,VT,33587.4
2018-10-31,Q4,2018,VT,33820.5
2018-11-30,Q4,2018,VT,33820.5
2018-12-31,Q4,2018,VT,33820.5
2019-01-31,Q1,2019,VT,34414.5
2019-02-28,Q1,2019,VT,34414.5
2019-03-31,Q1,2019,VT,34414.5
2019-04-30,Q2,2019,VT,34362.2
2019-05-31,Q2,2019,VT,34362.2
2019-06-30,Q2,2019,VT,34362.2
2019-07-31,Q3,2019,VT,34542.8
2019-08-31,Q3,2019,VT,34542.8
2019-09-30,Q3,2019,VT,34542.8
2019-10-31,Q4,2019,VT,34689.7
2019-11-30,Q4,2019,VT,34689.7
2019-12-31,Q4,2019,VT,34689.7
2020-01-31,Q1,2020,VT,35109.3
2020-02-29,Q1,2020,VT,35109.3
2020-03-31,Q1,2020,VT,35109.3
2020-04-30,Q2,2020,VT,39302.1
2015-01-31,Q1,2015,VA,434009.3
2015-02-28,Q1,2015,VA,434009.3
2015-03-31,Q1,2015,VA,434009.3
2015-04-30,Q2,2015,VA,439950.8
2015-05-31,Q2,2015,VA,439950.8
2015-06-30,Q2,2015,VA,439950.8
2015-07-31,Q3,2015,VA,444060.2
2015-08-31,Q3,2015,VA,444060.2
2015-09-30,Q3,2015,VA,444060.2
2015-10-31,Q4,2015,VA,446046.5
2015-11-30,Q4,2015,VA,446046.5
2015-12-31,Q4,2015,VA,446046.5
2016-01-31,Q1,2016,VA,446959.5
2016-02-29,Q1,2016,VA,446959.5
2016-03-31,Q1,2016,VA,446959.5
2016-04-30,Q2,2016,VA,449935.6
2016-05-31,Q2,2016,VA,449935.6
2016-06-30,Q2,2016,VA,449935.6
2016-07-31,Q3,2016,VA,453608.0
2016-08-31,Q3,2016,VA,453608.0
2016-09-30,Q3,2016,VA,453608.0
2016-10-31,Q4,2016,VA,459099.1
2016-11-30,Q4,2016,VA,459099.1
2016-12-31,Q4,2016,VA,459099.1
2017-01-31,Q1,2017,VA,463714.6
2017-02-28,Q1,2017,VA,463714.6
2017-03-31,Q1,2017,VA,463714.6
2017-04-30,Q2,2017,VA,467999.3
2017-05-31,Q2,2017,VA,467999.3
2017-06-30,Q2,2017,VA,467999.3
2017-07-31,Q3,2017,VA,472744.8
2017-08-31,Q3,2017,VA,472744.8
2017-09-30,Q3,2017,VA,472744.8
2017-10-31,Q4,2017,VA,478883.9
2017-11-30,Q4,2017,VA,478883.9
2017-12-31,Q4,2017,VA,478883.9
2018-01-31,Q1,2018,VA,485360.3
2018-02-28,Q1,2018,VA,485360.3
2018-03-31,Q1,2018,VA,485360.3
2018-04-30,Q2,2018,VA,490143.6
2018-05-31,Q2,2018,VA,490143.6
2018-06-30,Q2,2018,VA,490143.6
2018-07-31,Q3,2018,VA,495536.9
2018-08-31,Q3,2018,VA,495536.9
2018-09-30,Q3,2018,VA,495536.9
2018-10-31,Q4,2018,VA,500016.4
2018-11-30,Q4,2018,VA,500016.4
2018-12-31,Q4,2018,VA,500016.4
2019-01-31,Q1,2019,VA,504044.3
2019-02-28,Q1,2019,VA,504044.3
2019-03-31,Q1,2019,VA,504044.3
2019-04-30,Q2,2019,VA,507151.1
2019-05-31,Q2,2019,VA,507151.1
2019-06-30,Q2,2019,VA,507151.1
2019-07-31,Q3,2019,VA,510425.2
2019-08-31,Q3,2019,VA,510425.2
2019-09-30,Q3,2019,VA,510425.2
2019-10-31,Q4,2019,VA,515184.4
2019-11-30,Q4,2019,VA,515184.4
2019-12-31,Q4,2019,VA,515184.4
2020-01-31,Q1,2020,VA,521705.6
2020-02-29,Q1,2020,VA,521705.6
2020-03-31,Q1,2020,VA,521705.6
2020-04-30,Q2,2020,VA,545452.9
2015-01-31,Q1,2015,WA,379299.8
2015-02-28,Q1,2015,WA,379299.8
2015-03-31,Q1,2015,WA,379299.8
2015-04-30,Q2,2015,WA,384120.4
2015-05-31,Q2,2015,WA,384120.4
2015-06-30,Q2,2015,WA,384120.4
2015-07-31,Q3,2015,WA,388903.2
2015-08-31,Q3,2015,WA,388903.2
2015-09-30,Q3,2015,WA,388903.2
2015-10-31,Q4,2015,WA,391295.7
2015-11-30,Q4,2015,WA,391295.7
2015-12-31,Q4,2015,WA,391295.7
2016-01-31,Q1,2016,WA,399538.2
2016-02-29,Q1,2016,WA,399538.2
2016-03-31,Q1,2016,WA,399538.2
2016-04-30,Q2,2016,WA,403616.0
2016-05-31,Q2,2016,WA,403616.0
2016-06-30,Q2,2016,WA,403616.0
2016-07-31,Q3,2016,WA,408447.9
2016-08-31,Q3,2016,WA,408447.9
2016-09-30,Q3,2016,WA,408447.9
2016-10-31,Q4,2016,WA,416639.4
2016-11-30,Q4,2016,WA,416639.4
2016-12-31,Q4,2016,WA,416639.4
2017-01-31,Q1,2017,WA,423184.1
2017-02-28,Q1,2017,WA,423184.1
2017-03-31,Q1,2017,WA,423184.1
2017-04-30,Q2,2017,WA,429440.6
2017-05-31,Q2,2017,WA,429440.6
2017-06-30,Q2,2017,WA,429440.6
2017-07-31,Q3,2017,WA,436939.0
2017-08-31,Q3,2017,WA,436939.0
2017-09-30,Q3,2017,WA,436939.0
2017-10-31,Q4,2017,WA,445619.7
2017-11-30,Q4,2017,WA,445619.7
2017-12-31,Q4,2017,WA,445619.7
2018-01-31,Q1,2018,WA,458398.1
2018-02-28,Q1,2018,WA,458398.1
2018-03-31,Q1,2018,WA,458398.1
2018-04-30,Q2,2018,WA,463894.9
2018-05-31,Q2,2018,WA,463894.9
2018-06-30,Q2,2018,WA,463894.9
2018-07-31,Q3,2018,WA,473327.5
2018-08-31,Q3,2018,WA,473327.5
2018-09-30,Q3,2018,WA,473327.5
2018-10-31,Q4,2018,WA,476600.1
2018-11-30,Q4,2018,WA,476600.1
2018-12-31,Q4,2018,WA,476600.1
2019-01-31,Q1,2019,WA,486282.8
2019-02-28,Q1,2019,WA,486282.8
2019-03-31,Q1,2019,WA,486282.8
2019-04-30,Q2,2019,WA,490789.2
2019-05-31,Q2,2019,WA,490789.2
2019-06-30,Q2,2019,WA,490789.2
2019-07-31,Q3,2019,WA,495061.9
2019-08-31,Q3,2019,WA,495061.9
2019-09-30,Q3,2019,WA,495061.9
2019-10-31,Q4,2019,WA,500377.5
2019-11-30,Q4,2019,WA,500377.5
2019-12-31,Q4,2019,WA,500377.5
2020-01-31,Q1,2020,WA,506455.5
2020-02-29,Q1,2020,WA,506455.5
2020-03-31,Q1,2020,WA,506455.5
2020-04-30,Q2,2020,WA,545987.7
2015-01-31,Q1,2015,WV,68149.1
2015-02-28,Q1,2015,WV,68149.1
2015-03-31,Q1,2015,WV,68149.1
2015-04-30,Q2,2015,WV,68507.3
2015-05-31,Q2,2015,WV,68507.3
2015-06-30,Q2,2015,WV,68507.3
2015-07-31,Q3,2015,WV,68339.6
2015-08-31,Q3,2015,WV,68339.6
2015-09-30,Q3,2015,WV,68339.6
2015-10-31,Q4,2015,WV,68080.4
2015-11-30,Q4,2015,WV,68080.4
2015-12-31,Q4,2015,WV,68080.4
2016-01-31,Q1,2016,WV,67794.7
2016-02-29,Q1,2016,WV,67794.7
2016-03-31,Q1,2016,WV,67794.7
2016-04-30,Q2,2016,WV,67855.4
2016-05-31,Q2,2016,WV,67855.4
2016-06-30,Q2,2016,WV,67855.4
2016-07-31,Q3,2016,WV,67827.0
2016-08-31,Q3,2016,WV,67827.0
2016-09-30,Q3,2016,WV,67827.0
2016-10-31,Q4,2016,WV,68237.7
2016-11-30,Q4,2016,WV,68237.7
2016-12-31,Q4,2016,WV,68237.7
2017-01-31,Q1,2017,WV,70045.9
2017-02-28,Q1,2017,WV,70045.9
2017-03-31,Q1,2017,WV,70045.9
2017-04-30,Q2,2017,WV,70203.4
2017-05-31,Q2,2017,WV,70203.4
2017-06-30,Q2,2017,WV,70203.4
2017-07-31,Q3,2017,WV,70983.7
2017-08-31,Q3,2017,WV,70983.7
2017-09-30,Q3,2017,WV,70983.7
2017-10-31,Q4,2017,WV,71686.4
2017-11-30,Q4,2017,WV,71686.4
2017-12-31,Q4,2017,WV,71686.4
2018-01-31,Q1,2018,WV,72796.6
2018-02-28,Q1,2018,WV,72796.6
2018-03-31,Q1,2018,WV,72796.6
2018-04-30,Q2,2018,WV,73725.5
2018-05-31,Q2,2018,WV,73725.5
2018-06-30,Q2,2018,WV,73725.5
2018-07-31,Q3,2018,WV,75115.1
2018-08-31,Q3,2018,WV,75115.1
2018-09-30,Q3,2018,WV,75115.1
2018-10-31,Q4,2018,WV,75649.3
2018-11-30,Q4,2018,WV,75649.3
2018-12-31,Q4,2018,WV,75649.3
2019-01-31,Q1,2019,WV,75912.0
2019-02-28,Q1,2019,WV,75912.0
2019-03-31,Q1,2019,WV,75912.0
2019-04-30,Q2,2019,WV,75904.2
2019-05-31,Q2,2019,WV,75904.2
2019-06-30,Q2,2019,WV,75904.2
2019-07-31,Q3,2019,WV,75866.1
2019-08-31,Q3,2019,WV,75866.1
2019-09-30,Q3,2019,WV,75866.1
2019-10-31,Q4,2019,WV,75656.3
2019-11-30,Q4,2019,WV,75656.3
2019-12-31,Q4,2019,WV,75656.3
2020-01-31,Q1,2020,WV,76500.5
2020-02-29,Q1,2020,WV,76500.5
2020-03-31,Q1,2020,WV,76500.5
2020-04-30,Q2,2020,WV,87337.7
2015-01-31,Q1,2015,WI,266563.3
2015-02-28,Q1,2015,WI,266563.3
2015-03-31,Q1,2015,WI,266563.3
2015-04-30,Q2,2015,WI,269128.4
2015-05-31,Q2,2015,WI,269128.4
2015-06-30,Q2,2015,WI,269128.4
2015-07-31,Q3,2015,WI,271299.0
2015-08-31,Q3,2015,WI,271299.0
2015-09-30,Q3,2015,WI,271299.0
2015-10-31,Q4,2015,WI,272817.6
2015-11-30,Q4,2015,WI,272817.6
2015-12-31,Q4,2015,WI,272817.6
2016-01-31,Q1,2016,WI,272710.9
2016-02-29,Q1,2016,WI,272710.9
2016-03-31,Q1,2016,WI,272710.9
2016-04-30,Q2,2016,WI,273499.6
2016-05-31,Q2,2016,WI,273499.6
2016-06-30,Q2,2016,WI,273499.6
2016-07-31,Q3,2016,WI,276129.0
2016-08-31,Q3,2016,WI,276129.0
2016-09-30,Q3,2016,WI,276129.0
2016-10-31,Q4,2016,WI,276719.4
2016-11-30,Q4,2016,WI,276719.4
2016-12-31,Q4,2016,WI,276719.4
2017-01-31,Q1,2017,WI,280472.5
2017-02-28,Q1,2017,WI,280472.5
2017-03-31,Q1,2017,WI,280472.5
2017-04-30,Q2,2017,WI,282967.9
2017-05-31,Q2,2017,WI,282967.9
2017-06-30,Q2,2017,WI,282967.9
2017-07-31,Q3,2017,WI,287623.9
2017-08-31,Q3,2017,WI,287623.9
2017-09-30,Q3,2017,WI,287623.9
2017-10-31,Q4,2017,WI,289935.2
2017-11-30,Q4,2017,WI,289935.2
2017-12-31,Q4,2017,WI,289935.2
2018-01-31,Q1,2018,WI,295958.7
2018-02-28,Q1,2018,WI,295958.7
2018-03-31,Q1,2018,WI,295958.7
2018-04-30,Q2,2018,WI,297589.7
2018-05-31,Q2,2018,WI,297589.7
2018-06-30,Q2,2018,WI,297589.7
2018-07-31,Q3,2018,WI,301596.4
2018-08-31,Q3,2018,WI,301596.4
2018-09-30,Q3,2018,WI,301596.4
2018-10-31,Q4,2018,WI,304163.2
2018-11-30,Q4,2018,WI,304163.2
2018-12-31,Q4,2018,WI,304163.2
2019-01-31,Q1,2019,WI,307456.5
2019-02-28,Q1,2019,WI,307456.5
2019-03-31,Q1,2019,WI,307456.5
2019-04-30,Q2,2019,WI,309377.0
2019-05-31,Q2,2019,WI,309377.0
2019-06-30,Q2,2019,WI,309377.0
2019-07-31,Q3,2019,WI,310060.3
2019-08-31,Q3,2019,WI,310060.3
2019-09-30,Q3,2019,WI,310060.3
2019-10-31,Q4,2019,WI,312743.4
2019-11-30,Q4,2019,WI,312743.4
2019-12-31,Q4,2019,WI,312743.4
2020-01-31,Q1,2020,WI,314023.3
2020-02-29,Q1,2020,WI,314023.3
2020-03-31,Q1,2020,WI,314023.3
2020-04-30,Q2,2020,WI,335540.2
2015-01-31,Q1,2015,WY,33704.9
2015-02-28,Q1,2015,WY,33704.9
2015-03-31,Q1,2015,WY,33704.9
2015-04-30,Q2,2015,WY,33337.9
2015-05-31,Q2,2015,WY,33337.9
2015-06-30,Q2,2015,WY,33337.9
2015-07-31,Q3,2015,WY,33290.8
2015-08-31,Q3,2015,WY,33290.8
2015-09-30,Q3,2015,WY,33290.8
2015-10-31,Q4,2015,WY,32764.8
2015-11-30,Q4,2015,WY,32764.8
2015-12-31,Q4,2015,WY,32764.8
2016-01-31,Q1,2016,WY,31969.6
2016-02-29,Q1,2016,WY,31969.6
2016-03-31,Q1,2016,WY,31969.6
2016-04-30,Q2,2016,WY,31555.1
