date,quarter,year,state,gdp
2011-04-30,Q2,2011,AR,104662.4
2011-05-31,Q2,2011,AR,104662.4
2011-06-30,Q2,2011,AR,104662.4
2011-07-31,Q3,2011,AR,105516.3
2011-08-31,Q3,2011,AR,105516.3
2011-09-30,Q3,2011,AR,105516.3
2011-10-31,Q4,2011,AR,106441.5
2011-11-30,Q4,2011,AR,106441.5
2011-12-31,Q4,2011,AR,106441.5
2012-01-31,Q1,2012,AR,107873.4
2012-02-29,Q1,2012,AR,107873.4
2012-03-31,Q1,2012,AR,107873.4
2012-04-30,Q2,2012,AR,107912.8
2012-05-31,Q2,2012,AR,107912.8
2012-06-30,Q2,2012,AR,107912.8
2012-07-31,Q3,2012,AR,107609.0
2012-08-31,Q3,2012,AR,107609.0
2012-09-30,Q3,2012,AR,107609.0
2012-10-31,Q4,2012,AR,107480.0
2012-11-30,Q4,2012,AR,107480.0
2012-12-31,Q4,2012,AR,107480.0
2013-01-31,Q1,2013,AR,112155.1
2013-02-28,Q1,2013,AR,112155.1
2013-03-31,Q1,2013,AR,112155.1
2013-04-30,Q2,2013,AR,112076.3
2013-05-31,Q2,2013,AR,112076.3
2013-06-30,Q2,2013,AR,112076.3
2013-07-31,Q3,2013,AR,113381.9
2013-08-31,Q3,2013,AR,113381.9
2013-09-30,Q3,2013,AR,113381.9
2013-10-31,Q4,2013,AR,113445.0
2013-11-30,Q4,2013,AR,113445.0
2013-12-31,Q4,2013,AR,113445.0
2014-01-31,Q1,2014,AR,114286.2
2014-02-28,Q1,2014,AR,114286.2
2014-03-31,Q1,2014,AR,114286.2
2014-04-30,Q2,2014,AR,116038.3
2014-05-31,Q2,2014,AR,116038.3
2014-06-30,Q2,2014,AR,116038.3
2014-07-31,Q3,2014,AR,116793.2
2014-08-31,Q3,2014,AR,116793.2
2014-09-30,Q3,2014,AR,116793.2
2014-10-31,Q4,2014,AR,117489.3
2014-11-30,Q4,2014,AR,117489.3
2014-12-31,Q4,2014,AR,117489.3
2015-01-31,Q1,2015,AR,116119.5
2015-02-28,Q1,2015,AR,116119.5
2015-03-31,Q1,2015,AR,116119.5
2015-04-30,Q2,2015,AR,117385.4
2015-05-31,Q2,2015,AR,117385.4
2015-06-30,Q2,2015,AR,117385.4
2015-07-31,Q3,2015,AR,118743.6
2015-08-31,Q3,2015,AR,118743.6
2015-09-30,Q3,2015,AR,118743.6
2015-10-31,Q4,2015,AR,118688.7
2015-11-30,Q4,2015,AR,118688.7
2015-12-31,Q4,2015,AR,118688.7
2016-01-31,Q1,2016,AR,118096.1
2016-02-29,Q1,2016,AR,118096.1
2016-03-31,Q1,2016,AR,118096.1
2016-04-30,Q2,2016,AR,119121.6
2016-05-31,Q2,2016,AR,119121.6
2016-06-30,Q2,2016,AR,119121.6
2016-07-31,Q3,2016,AR,119008.5
2016-08-31,Q3,2016,AR,119008.5
2016-09-30,Q3,2016,AR,119008.5
2016-10-31,Q4,2016,AR,120541.0
2016-11-30,Q4,2016,AR,120541.0
2016-12-31,Q4,2016,AR,120541.0
2017-01-31,Q1,2017,AR,121967.2
2017-02-28,Q1,2017,AR,121967.2
2017-03-31,Q1,2017,AR,121967.2
2017-04-30,Q2,2017,AR,122411.9
2017-05-31,Q2,2017,AR,122411.9
2017-06-30,Q2,2017,AR,122411.9
2017-07-31,Q3,2017,AR,122755.4
2017-08-31,Q3,2017,AR,122755.4
2017-09-30,Q3,2017,AR,122755.4
2017-10-31,Q4,2017,AR,124779.4
2017-11-30,Q4,2017,AR,124779.4
2017-12-31,Q4,2017,AR,124779.4
2018-01-31,Q1,2018,AR,125956.3
2018-02-28,Q1,2018,AR,125956.3
2018-03-31,Q1,2018,AR,125956.3
2018-04-30,Q2,2018,AR,127670.5
2018-05-31,Q2,2018,AR,127670.5
2018-06-30,Q2,2018,AR,127670.5
2018-07-31,Q3,2018,AR,128085.0
2018-08-31,Q3,2018,AR,128085.0
2018-09-30,Q3,2018,AR,128085.0
2018-10-31,Q4,2018,AR,129333.4
2018-11-30,Q4,2018,AR,129333.4
2018-12-31,Q4,2018,AR,129333.4
2019-01-31,Q1,2019,AR,129192.6
2019-02-28,Q1,2019,AR,129192.6
2019-03-31,Q1,2019,AR,129192.6
2019-04-30,Q2,2019,AR,130471.2
2019-05-31,Q2,2019,AR,130471.2
2019-06-30,Q2,2019,AR,130471.2
2019-07-31,Q3,2019,AR,131556.2
2019-08-31,Q3,2019,AR,131556.2
2019-09-30,Q3,2019,AR,131556.2
2019-10-31,Q4,2019,AR,132596.4
2019-11-30,Q4,2019,AR,132596.4
2019-12-31,Q4,2019,AR,132596.4
2020-01-31,Q1,2020,AR,131818.0
2020-02-29,Q1,2020,AR,131818.0
2020-03-31,Q1,2020,AR,131818.0
2020-04-30,Q2,2020,AR,120812.4
2005-01-31,Q1,2005,CA,1710394.1
2005-02-28,Q1,2005,CA,1710394.1
2005-03-31,Q1,2005,CA,1710394.1
2005-04-30,Q2,2005,CA,1733114.0
2005-05-31,Q2,2005,CA,1733114.0
2005-06-30,Q2,2005,CA,1733114.0
2005-07-31,Q3,2005,CA,1770072.6
2005-08-31,Q3,2005,CA,1770072.6
2005-09-30,Q3,2005,CA,1770072.6
2005-10-31,Q4,2005,CA,1797014.8
2005-11-30,Q4,2005,CA,1797014.8
2005-12-31,Q4,2005,CA,1797014.8
2006-01-31,Q1,2006,CA,1851822.8
2006-02-28,Q1,2006,CA,1851822.8
2006-03-31,Q1,2006,CA,1851822.8
2006-04-30,Q2,2006,CA,1859552.1
2006-05-31,Q2,2006,CA,1859552.1
2006-06-30,Q2,2006,CA,1859552.1
2006-07-31,Q3,2006,CA,1883409.0
2006-08-31,Q3,2006,CA,1883409.0
2006-09-30,Q3,2006,CA,1883409.0
2006-10-31,Q4,2006,CA,1904621.4
2006-11-30,Q4,2006,CA,1904621.4
2006-12-31,Q4,2006,CA,1904621.4
2007-01-31,Q1,2007,CA,1915714.5
2007-02-28,Q1,2007,CA,1915714.5
2007-03-31,Q1,2007,CA,1915714.5
2007-04-30,Q2,2007,CA,1940309.5
2007-05-31,Q2,2007,CA,1940309.5
2007-06-30,Q2,2007,CA,1940309.5
2007-07-31,Q3,2007,CA,1965888.9
2007-08-31,Q3,2007,CA,1965888.9
2007-09-30,Q3,2007,CA,1965888.9
2007-10-31,Q4,2007,CA,1999370.9
2007-11-30,Q4,2007,CA,1999370.9
2007-12-31,Q4,2007,CA,1999370.9
2008-01-31,Q1,2008,CA,1971420.5
2008-02-29,Q1,2008,CA,1971420.5
2008-03-31,Q1,2008,CA,1971420.5
2008-04-30,Q2,2008,CA,2012175.2
2008-05-31,Q2,2008,CA,2012175.2
2008-06-30,Q2,2008,CA,2012175.2
2008-07-31,Q3,2008,CA,2019429.0
2008-08-31,Q3,2008,CA,2019429.0
2008-09-30,Q3,2008,CA,2019429.0
2008-10-31,Q4,2008,CA,1957726.6
2008-11-30,Q4,2008,CA,1957726.6
2008-12-31,Q4,2008,CA,1957726.6
2009-01-31,Q1,2009,CA,1946950.0
2009-02-28,Q1,2009,CA,1946950.0
2009-03-31,Q1,2009,CA,1946950.0
2009-04-30,Q2,2009,CA,1911750.8
2009-05-31,Q2,2009,CA,1911750.8
2009-06-30,Q2,2009,CA,1911750.8
2009-07-31,Q3,2009,CA,1902362.4
2009-08-31,Q3,2009,CA,1902362.4
2009-09-30,Q3,2009,CA,1902362.4
2009-10-31,Q4,2009,CA,1916021.3
2009-11-30,Q4,2009,CA,1916021.3
2009-12-31,Q4,2009,CA,1916021.3
2010-01-31,Q1,2010,CA,1941913.3
2010-02-28,Q1,2010,CA,1941913.3
2010-03-31,Q1,2010,CA,1941913.3
2010-04-30,Q2,2010,CA,1957562.4
2010-05-31,Q2,2010,CA,1957562.4
2010-06-30,Q2,2010,CA,1957562.4
2010-07-31,Q3,2010,CA,1971285.9
2010-08-31,Q3,2010,CA,1971285.9
2010-09-30,Q3,2010,CA,1971285.9
2010-10-31,Q4,2010,CA,2023285.8
2010-11-30,Q4,2010,CA,2023285.8
2010-12-31,Q4,2010,CA,2023285.8
2011-01-31,Q1,2011,CA,2029341.7
2011-02-28,Q1,2011,CA,2029341.7
2011-03-31,Q1,2011,CA,2029341.7
2011-04-30,Q2,2011,CA,2046914.7
2011-05-31,Q2,2011,CA,2046914.7
2011-06-30,Q2,2011,CA,2046914.7
2011-07-31,Q3,2011,CA,2053814.8
2011-08-31,Q3,2011,CA,2053814.8
2011-09-30,Q3,2011,CA,2053814.8
2011-10-31,Q4,2011,CA,2067275.9
2011-11-30,Q4,2011,CA,2067275.9
2011-12-31,Q4,2011,CA,2067275.9
2012-01-31,Q1,2012,CA,2109756.2
2012-02-29,Q1,2012,CA,2109756.2
2012-03-31,Q1,2012,CA,2109756.2
2012-04-30,Q2,2012,CA,2125623.5
2012-05-31,Q2,2012,CA,2125623.5
2012-06-30,Q2,2012,CA,2125623.5
2012-07-31,Q3,2012,CA,2149522.7
2012-08-31,Q3,2012,CA,2149522.7
2012-09-30,Q3,2012,CA,2149522.7
2012-10-31,Q4,2012,CA,2191456.0
2012-11-30,Q4,2012,CA,2191456.0
2012-12-31,Q4,2012,CA,2191456.0
2013-01-31,Q1,2013,CA,2201484.7
2013-02-28,Q1,2013,CA,2201484.7
2013-03-31,Q1,2013,CA,2201484.7
2013-04-30,Q2,2013,CA,2229158.6
2013-05-31,Q2,2013,CA,2229158.6
2013-06-30,Q2,2013,CA,2229158.6
2013-07-31,Q3,2013,CA,2271836.2
2013-08-31,Q3,2013,CA,2271836.2
2013-09-30,Q3,2013,CA,2271836.2
2013-10-31,Q4,2013,CA,2343563.0
2013-11-30,Q4,2013,CA,2343563.0
2013-12-31,Q4,2013,CA,2343563.0
2014-01-31,Q1,2014,CA,2331240.9
2014-02-28,Q1,2014,CA,2331240.9
2014-03-31,Q1,2014,CA,2331240.9
2014-04-30,Q2,2014,CA,2376150.4
2014-05-31,Q2,2014,CA,2376150.4
2014-06-30,Q2,2014,CA,2376150.4
2014-07-31,Q3,2014,CA,2434524.7
2014-08-31,Q3,2014,CA,2434524.7
2014-09-30,Q3,2014,CA,2434524.7
2014-10-31,Q4,2014,CA,2454394.8
2014-11-30,Q4,2014,CA,2454394.8
2014-12-31,Q4,2014,CA,2454394.8
2015-01-31,Q1,2015,CA,2509478.7
2015-02-28,Q1,2015,CA,2509478.7
2015-03-31,Q1,2015,CA,2509478.7
2015-04-30,Q2,2015,CA,2561022.0
2015-05-31,Q2,2015,CA,2561022.0
2015-06-30,Q2,2015,CA,2561022.0
2015-07-31,Q3,2015,CA,2579679.4
2015-08-31,Q3,2015,CA,2579679.4
2015-09-30,Q3,2015,CA,2579679.4
2015-10-31,Q4,2015,CA,2588392.9
2015-11-30,Q4,2015,CA,2588392.9
2015-12-31,Q4,2015,CA,2588392.9
2016-01-31,Q1,2016,CA,2629923.1
2016-02-29,Q1,2016,CA,2629923.1
2016-03-31,Q1,2016,CA,2629923.1
2016-04-30,Q2,2016,CA,2646649.3
2016-05-31,Q2,2016,CA,2646649.3
2016-06-30,Q2,2016,CA,2646649.3
2016-07-31,Q3,2016,CA,2688163.1
2016-08-31,Q3,2016,CA,2688163.1
2016-09-30,Q3,2016,CA,2688163.1
2016-10-31,Q4,2016,CA,2719666.7
2016-11-30,Q4,2016,CA,2719666.7
2016-12-31,Q4,2016,CA,2719666.7
2017-01-31,Q1,2017,CA,2766033.0
2017-02-28,Q1,2017,CA,2766033.0
2017-03-31,Q1,2017,CA,2766033.0
2017-04-30,Q2,2017,CA,2805689.6
2017-05-31,Q2,2017,CA,2805689.6
2017-06-30,Q2,2017,CA,2805689.6
2017-07-31,Q3,2017,CA,2850168.9
2017-08-31,Q3,2017,CA,2850168.9
2017-09-30,Q3,2017,CA,2850168.9
2017-10-31,Q4,2017,CA,2902262.3
2017-11-30,Q4,2017,CA,2902262.3
2017-12-31,Q4,2017,CA,2902262.3
2018-01-31,Q1,2018,CA,2918947.6
2018-02-28,Q1,2018,CA,2918947.6
2018-03-31,Q1,2018,CA,2918947.6
2018-04-30,Q2,2018,CA,2966250.1
2018-05-31,Q2,2018,CA,2966250.1
2018-06-30,Q2,2018,CA,2966250.1
2018-07-31,Q3,2018,CA,2991611.8
2018-08-31,Q3,2018,CA,2991611.8
2018-09-30,Q3,2018,CA,2991611.8
2018-10-31,Q4,2018,CA,3023522.6
2018-11-30,Q4,2018,CA,3023522.6
2018-12-31,Q4,2018,CA,3023522.6
2019-01-31,Q1,2019,CA,3063191.2
2019-02-28,Q1,2019,CA,3063191.2
2019-03-31,Q1,2019,CA,3063191.2
2019-04-30,Q2,2019,CA,3119173.7
2019-05-31,Q2,2019,CA,3119173.7
2019-06-30,Q2,2019,CA,3119173.7
2019-07-31,Q3,2019,CA,3143837.3
2019-08-31,Q3,2019,CA,3143837.3
2019-09-30,Q3,2019,CA,3143837.3
2019-10-31,Q4,2019,CA,3205000.1
2019-11-30,Q4,2019,CA,3205000.1
2019-12-31,Q4,2019,CA,3205000.1
2020-01-31,Q1,2020,CA,3189702.6
2020-02-29,Q1,2020,CA,3189702.6
2020-03-31,Q1,2020,CA,3189702.6
2020-04-30,Q2,2020,CA,2893053.9
2005-01-31,Q1,2005,CO,215960.0
2005-02-28,Q1,2005,CO,215960.0
2005-03-31,Q1,2005,CO,215960.0
2005-04-30,Q2,2005,CO,218742.0
2005-05-31,Q2,2005,CO,218742.0
2005-06-30,Q2,2005,CO,218742.0
2005-07-31,Q3,2005,CO,222965.7
2005-08-31,Q3,2005,CO,222965.7
2005-09-30,Q3,2005,CO,222965.7
2005-10-31,Q4,2005,CO,223561.9
2005-11-30,Q4,2005,CO,223561.9
2005-12-31,Q4,2005,CO,223561.9
2006-01-31,Q1,2006,CO,228594.0
2006-02-28,Q1,2006,CO,228594.0
2006-03-31,Q1,2006,CO,228594.0
2006-04-30,Q2,2006,CO,228935.5
2006-05-31,Q2,2006,CO,228935.5
2006-06-30,Q2,2006,CO,228935.5
2006-07-31,Q3,2006,CO,233250.0
2006-08-31,Q3,2006,CO,233250.0
2006-09-30,Q3,2006,CO,233250.0
2006-10-31,Q4,2006,CO,234245.8
2006-11-30,Q4,2006,CO,234245.8
2006-12-31,Q4,2006,CO,234245.8
2007-01-31,Q1,2007,CO,237969.5
2007-02-28,Q1,2007,CO,237969.5
2007-03-31,Q1,2007,CO,237969.5
2007-04-30,Q2,2007,CO,243832.1
2007-05-31,Q2,2007,CO,243832.1
2007-06-30,Q2,2007,CO,243832.1
2007-07-31,Q3,2007,CO,247971.0
2007-08-31,Q3,2007,CO,247971.0
2007-09-30,Q3,2007,CO,247971.0
2007-10-31,Q4,2007,CO,254831.6
2007-11-30,Q4,2007,CO,254831.6
2007-12-31,Q4,2007,CO,254831.6
2008-01-31,Q1,2008,CO,253046.4
2008-02-29,Q1,2008,CO,253046.4
2008-03-31,Q1,2008,CO,253046.4
2008-04-30,Q2,2008,CO,258579.4
2008-05-31,Q2,2008,CO,258579.4
2008-06-30,Q2,2008,CO,258579.4
2008-07-31,Q3,2008,CO,259272.9
2008-08-31,Q3,2008,CO,259272.9
2008-09-30,Q3,2008,CO,259272.9
2008-10-31,Q4,2008,CO,252422.1
2008-11-30,Q4,2008,CO,252422.1
2008-12-31,Q4,2008,CO,252422.1
2009-01-31,Q1,2009,CO,249982.9
2009-02-28,Q1,2009,CO,249982.9
2009-03-31,Q1,2009,CO,249982.9
2009-04-30,Q2,2009,CO,245680.9
2009-05-31,Q2,2009,CO,245680.9
2009-06-30,Q2,2009,CO,245680.9
2009-07-31,Q3,2009,CO,248141.0
2009-08-31,Q3,2009,CO,248141.0
2009-09-30,Q3,2009,CO,248141.0
2009-10-31,Q4,2009,CO,250871.3
2009-11-30,Q4,2009,CO,250871.3
2009-12-31,Q4,2009,CO,250871.3
2010-01-31,Q1,2010,CO,251657.1
2010-02-28,Q1,2010,CO,251657.1
2010-03-31,Q1,2010,CO,251657.1
2010-04-30,Q2,2010,CO,252805.4
2010-05-31,Q2,2010,CO,252805.4
2010-06-30,Q2,2010,CO,252805.4
2010-07-31,Q3,2010,CO,256233.3
2010-08-31,Q3,2010,CO,256233.3
2010-09-30,Q3,2010,CO,256233.3
2010-10-31,Q4,2010,CO,261946.9
2010-11-30,Q4,2010,CO,261946.9
2010-12-31,Q4,2010,CO,261946.9
2011-01-31,Q1,2011,CO,260738.6
2011-02-28,Q1,2011,CO,260738.6
2011-03-31,Q1,2011,CO,260738.6
2011-04-30,Q2,2011,CO,263542.4
2011-05-31,Q2,2011,CO,263542.4
2011-06-30,Q2,2011,CO,263542.4
2011-07-31,Q3,2011,CO,265140.9
2011-08-31,Q3,2011,CO,265140.9
2011-09-30,Q3,2011,CO,265140.9
2011-10-31,Q4,2011,CO,267818.9
2011-11-30,Q4,2011,CO,267818.9
2011-12-31,Q4,2011,CO,267818.9
2012-01-31,Q1,2012,CO,270426.9
2012-02-29,Q1,2012,CO,270426.9
2012-03-31,Q1,2012,CO,270426.9
2012-04-30,Q2,2012,CO,272863.8
2012-05-31,Q2,2012,CO,272863.8
2012-06-30,Q2,2012,CO,272863.8
2012-07-31,Q3,2012,CO,273625.2
2012-08-31,Q3,2012,CO,273625.2
2012-09-30,Q3,2012,CO,273625.2
2012-10-31,Q4,2012,CO,277459.5
2012-11-30,Q4,2012,CO,277459.5
2012-12-31,Q4,2012,CO,277459.5
2013-01-31,Q1,2013,CO,283685.8
2013-02-28,Q1,2013,CO,283685.8
2013-03-31,Q1,2013,CO,283685.8
2013-04-30,Q2,2013,CO,285331.4
2013-05-31,Q2,2013,CO,285331.4
2013-06-30,Q2,2013,CO,285331.4
2013-07-31,Q3,2013,CO,290319.1
2013-08-31,Q3,2013,CO,290319.1
2013-09-30,Q3,2013,CO,290319.1
2013-10-31,Q4,2013,CO,294197.5
2013-11-30,Q4,2013,CO,294197.5
2013-12-31,Q4,2013,CO,294197.5
2014-01-31,Q1,2014,CO,297794.1
2014-02-28,Q1,2014,CO,297794.1
2014-03-31,Q1,2014,CO,297794.1
2014-04-30,Q2,2014,CO,303130.4
2014-05-31,Q2,2014,CO,303130.4
2014-06-30,Q2,2014,CO,303130.4
2014-07-31,Q3,2014,CO,308415.2
2014-08-31,Q3,2014,CO,308415.2
2014-09-30,Q3,2014,CO,308415.2
2014-10-31,Q4,2014,CO,313423.8
2014-11-30,Q4,2014,CO,313423.8
2014-12-31,Q4,2014,CO,313423.8
2015-01-31,Q1,2015,CO,313637.6
2015-02-28,Q1,2015,CO,313637.6
2015-03-31,Q1,2015,CO,313637.6
2015-04-30,Q2,2015,CO,317429.8
2015-05-31,Q2,2015,CO,317429.8
2015-06-30,Q2,2015,CO,317429.8
2015-07-31,Q3,2015,CO,319625.3
2015-08-31,Q3,2015,CO,319625.3
2015-09-30,Q3,2015,CO,319625.3
2015-10-31,Q4,2015,CO,321276.9
2015-11-30,Q4,2015,CO,321276.9
2015-12-31,Q4,2015,CO,321276.9
2016-01-31,Q1,2016,CO,318990.4
2016-02-29,Q1,2016,CO,318990.4
2016-03-31,Q1,2016,CO,318990.4
2016-04-30,Q2,2016,CO,324297.0
2016-05-31,Q2,2016,CO,324297.0
2016-06-30,Q2,2016,CO,324297.0
2016-07-31,Q3,2016,CO,330718.6
2016-08-31,Q3,2016,CO,330718.6
2016-09-30,Q3,2016,CO,330718.6
2016-10-31,Q4,2016,CO,337023.3
2016-11-30,Q4,2016,CO,337023.3
2016-12-31,Q4,2016,CO,337023.3
2017-01-31,Q1,2017,CO,340381.2
2017-02-28,Q1,2017,CO,340381.2
2017-03-31,Q1,2017,CO,340381.2
2017-04-30,Q2,2017,CO,343858.0
2017-05-31,Q2,2017,CO,343858.0
2017-06-30,Q2,2017,CO,343858.0
2017-07-31,Q3,2017,CO,350706.6
2017-08-31,Q3,2017,CO,350706.6
2017-09-30,Q3,2017,CO,350706.6
2017-10-31,Q4,2017,CO,357756.4
2017-11-30,Q4,2017,CO,357756.4
2017-12-31,Q4,2017,CO,357756.4
2018-01-31,Q1,2018,CO,365422.4
2018-02-28,Q1,2018,CO,365422.4
2018-03-31,Q1,2018,CO,365422.4
2018-04-30,Q2,2018,CO,371053.9
2018-05-31,Q2,2018,CO,371053.9
2018-06-30,Q2,2018,CO,371053.9
2018-07-31,Q3,2018,CO,374189.9
2018-08-31,Q3,2018,CO,374189.9
2018-09-30,Q3,2018,CO,374189.9
2018-10-31,Q4,2018,CO,379145.3
2018-11-30,Q4,2018,CO,379145.3
2018-12-31,Q4,2018,CO,379145.3
2019-01-31,Q1,2019,CO,384026.7
2019-02-28,Q1,2019,CO,384026.7
2019-03-31,Q1,2019,CO,384026.7
2019-04-30,Q2,2019,CO,390214.3
2019-05-31,Q2,2019,CO,390214.3
2019-06-30,Q2,2019,CO,390214.3
2019-07-31,Q3,2019,CO,396839.6
2019-08-31,Q3,2019,CO,396839.6
2019-09-30,Q3,2019,CO,396839.6
2019-10-31,Q4,2019,CO,400863.4
2019-11-30,Q4,2019,CO,400863.4
2019-12-31,Q4,2019,CO,400863.4
2020-01-31,Q1,2020,CO,400041.2
2020-02-29,Q1,2020,CO,400041.2
2020-03-31,Q1,2020,CO,400041.2
2020-04-30,Q2,2020,CO,365008.7
2005-01-31,Q1,2005,CT,205563.8
2005-02-28,Q1,2005,CT,205563.8
2005-03-31,Q1,2005,CT,205563.8
2005-04-30,Q2,2005,CT,207535.4
2005-05-31,Q2,2005,CT,207535.4
2005-06-30,Q2,2005,CT,207535.4
2005-07-31,Q3,2005,CT,208749.0
2005-08-31,Q3,2005,CT,208749.0
2005-09-30,Q3,2005,CT,208749.0
2005-10-31,Q4,2005,CT,212795.6
2005-11-30,Q4,2005,CT,212795.6
2005-12-31,Q4,2005,CT,212795.6
2006-01-31,Q1,2006,CT,221184.4
2006-02-28,Q1,2006,CT,221184.4
2006-03-31,Q1,2006,CT,221184.4
2006-04-30,Q2,2006,CT,221181.8
2006-05-31,Q2,2006,CT,221181.8
2006-06-30,Q2,2006,CT,221181.8
2006-07-31,Q3,2006,CT,222693.0
2006-08-31,Q3,2006,CT,222693.0
2006-09-30,Q3,2006,CT,222693.0
2006-10-31,Q4,2006,CT,226597.9
2006-11-30,Q4,2006,CT,226597.9
2006-12-31,Q4,2006,CT,226597.9
2007-01-31,Q1,2007,CT,236117.7
2007-02-28,Q1,2007,CT,236117.7
2007-03-31,Q1,2007,CT,236117.7
2007-04-30,Q2,2007,CT,237623.7
2007-05-31,Q2,2007,CT,237623.7
2007-06-30,Q2,2007,CT,237623.7
2007-07-31,Q3,2007,CT,238893.1
2007-08-31,Q3,2007,CT,238893.1
2007-09-30,Q3,2007,CT,238893.1
2007-10-31,Q4,2007,CT,236955.9
2007-11-30,Q4,2007,CT,236955.9
2007-12-31,Q4,2007,CT,236955.9
2008-01-31,Q1,2008,CT,249305.9
2008-02-29,Q1,2008,CT,249305.9
2008-03-31,Q1,2008,CT,249305.9
2008-04-30,Q2,2008,CT,244980.8
2008-05-31,Q2,2008,CT,244980.8
2008-06-30,Q2,2008,CT,244980.8
2008-07-31,Q3,2008,CT,238499.1
2008-08-31,Q3,2008,CT,238499.1
2008-09-30,Q3,2008,CT,238499.1
2008-10-31,Q4,2008,CT,229519.0
2008-11-30,Q4,2008,CT,229519.0
2008-12-31,Q4,2008,CT,229519.0
2009-01-31,Q1,2009,CT,237667.2
2009-02-28,Q1,2009,CT,237667.2
2009-03-31,Q1,2009,CT,237667.2
2009-04-30,Q2,2009,CT,235914.5
2009-05-31,Q2,2009,CT,235914.5
2009-06-30,Q2,2009,CT,235914.5
2009-07-31,Q3,2009,CT,236131.8
2009-08-31,Q3,2009,CT,236131.8
2009-09-30,Q3,2009,CT,236131.8
2009-10-31,Q4,2009,CT,237973.0
2009-11-30,Q4,2009,CT,237973.0
2009-12-31,Q4,2009,CT,237973.0
2010-01-31,Q1,2010,CT,236171.5
2010-02-28,Q1,2010,CT,236171.5
2010-03-31,Q1,2010,CT,236171.5
2010-04-30,Q2,2010,CT,238822.2
2010-05-31,Q2,2010,CT,238822.2
2010-06-30,Q2,2010,CT,238822.2
2010-07-31,Q3,2010,CT,239321.5
2010-08-31,Q3,2010,CT,239321.5
2010-09-30,Q3,2010,CT,239321.5
2010-10-31,Q4,2010,CT,237891.0
2010-11-30,Q4,2010,CT,237891.0
2010-12-31,Q4,2010,CT,237891.0
2011-01-31,Q1,2011,CT,233084.6
2011-02-28,Q1,2011,CT,233084.6
2011-03-31,Q1,2011,CT,233084.6
2011-04-30,Q2,2011,CT,237232.8
2011-05-31,Q2,2011,CT,237232.8
2011-06-30,Q2,2011,CT,237232.8
2011-07-31,Q3,2011,CT,237603.4
2011-08-31,Q3,2011,CT,237603.4
2011-09-30,Q3,2011,CT,237603.4
2011-10-31,Q4,2011,CT,239344.6
2011-11-30,Q4,2011,CT,239344.6
2011-12-31,Q4,2011,CT,239344.6
2012-01-31,Q1,2012,CT,242177.1
2012-02-29,Q1,2012,CT,242177.1
2012-03-31,Q1,2012,CT,242177.1
2012-04-30,Q2,2012,CT,244030.3
2012-05-31,Q2,2012,CT,244030.3
2012-06-30,Q2,2012,CT,244030.3
2012-07-31,Q3,2012,CT,244558.1
2012-08-31,Q3,2012,CT,244558.1
2012-09-30,Q3,2012,CT,244558.1
2012-10-31,Q4,2012,CT,245692.1
2012-11-30,Q4,2012,CT,245692.1
2012-12-31,Q4,2012,CT,245692.1
2013-01-31,Q1,2013,CT,243486.8
2013-02-28,Q1,2013,CT,243486.8
2013-03-31,Q1,2013,CT,243486.8
2013-04-30,Q2,2013,CT,242638.8
2013-05-31,Q2,2013,CT,242638.8
2013-06-30,Q2,2013,CT,242638.8
2013-07-31,Q3,2013,CT,244773.1
2013-08-31,Q3,2013,CT,244773.1
2013-09-30,Q3,2013,CT,244773.1
2013-10-31,Q4,2013,CT,245611.5
2013-11-30,Q4,2013,CT,245611.5
2013-12-31,Q4,2013,CT,245611.5
2014-01-31,Q1,2014,CT,242307.4
2014-02-28,Q1,2014,CT,242307.4
2014-03-31,Q1,2014,CT,242307.4
2014-04-30,Q2,2014,CT,246620.2
2014-05-31,Q2,2014,CT,246620.2
2014-06-30,Q2,2014,CT,246620.2
2014-07-31,Q3,2014,CT,250914.7
2014-08-31,Q3,2014,CT,250914.7
2014-09-30,Q3,2014,CT,250914.7
2014-10-31,Q4,2014,CT,255273.1
2014-11-30,Q4,2014,CT,255273.1
2014-12-31,Q4,2014,CT,255273.1
2015-01-31,Q1,2015,CT,260068.0
2015-02-28,Q1,2015,CT,260068.0
2015-03-31,Q1,2015,CT,260068.0
2015-04-30,Q2,2015,CT,262692.0
2015-05-31,Q2,2015,CT,262692.0
2015-06-30,Q2,2015,CT,262692.0
2015-07-31,Q3,2015,CT,262875.5
2015-08-31,Q3,2015,CT,262875.5
2015-09-30,Q3,2015,CT,262875.5
2015-10-31,Q4,2015,CT,263855.2
2015-11-30,Q4,2015,CT,263855.2
2015-12-31,Q4,2015,CT,263855.2
2016-01-31,Q1,2016,CT,265361.8
2016-02-29,Q1,2016,CT,265361.8
2016-03-31,Q1,2016,CT,265361.8
2016-04-30,Q2,2016,CT,266487.8
2016-05-31,Q2,2016,CT,266487.8
2016-06-30,Q2,2016,CT,266487.8
2016-07-31,Q3,2016,CT,266548.6
2016-08-31,Q3,2016,CT,266548.6
2016-09-30,Q3,2016,CT,266548.6
2016-10-31,Q4,2016,CT,268591.0
2016-11-30,Q4,2016,CT,268591.0
2016-12-31,Q4,2016,CT,268591.0
2017-01-31,Q1,2017,CT,268779.2
2017-02-28,Q1,2017,CT,268779.2
2017-03-31,Q1,2017,CT,268779.2
2017-04-30,Q2,2017,CT,272651.9
2017-05-31,Q2,2017,CT,272651.9
2017-06-30,Q2,2017,CT,272651.9
